PageName,WikidataID,ImageURL
Bob Ross,Q455511,https://upload.wikimedia.org/wikipedia/en/7/70/Bob_at_Easel.jpg
Reba McEntire,Q229430,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Reba_McEntire_by_Gage_Skidmore_3.jpg/450px-Reba_McEntire_by_Gage_Skidmore_3.jpg
Dulquer Salmaan,Q1105021,https://upload.wikimedia.org/wikipedia/commons/8/82/Dulquer_Salmaan_at_Karwaan_promotions_%28cropped%29.jpg
Rhea Ripley,Q56259738,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Rhea_Ripley_in_2019_%28cropped%29.jpg/450px-Rhea_Ripley_in_2019_%28cropped%29.jpg
Tyler Perry,Q686301,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Tyler_Perry_Interview_2016.jpg/450px-Tyler_Perry_Interview_2016.jpg
Kendall Jenner,Q1375057,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Kendall_Jenner_at_Met_Gala_2021_5.jpg/450px-Kendall_Jenner_at_Met_Gala_2021_5.jpg
Barbra Streisand,Q4636,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Barbra_Streisand_with_Francis_Collins_and_Anthony_Fauci_%2827806589237%29_%28cropped%29.jpg/450px-Barbra_Streisand_with_Francis_Collins_and_Anthony_Fauci_%2827806589237%29_%28cropped%29.jpg
Dennis Rader,Q365456,https://upload.wikimedia.org/wikipedia/en/a/a2/DennisRader.jpg
Kelly Preston,Q236842,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Kelly_Preston_Cannes_2018.jpg/450px-Kelly_Preston_Cannes_2018.jpg
Michael Oher,Q977601,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Michael_Oher_2016_%28cropped%29.JPG/450px-Michael_Oher_2016_%28cropped%29.JPG
Woody Allen,Q25089,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Woody_Allen_Cannes_2016.jpg/450px-Woody_Allen_Cannes_2016.jpg
Dennis Quaid,Q200768,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/DennisQuaidTIFFSept2012.jpg/450px-DennisQuaidTIFFSept2012.jpg
Freddie Prinze Jr.,Q309756,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Freddie_Prinze%2C_Jr._%2827600088526%29_%28cropped%29.jpg/450px-Freddie_Prinze%2C_Jr._%2827600088526%29_%28cropped%29.jpg
Selena,Q23543,
Jeffrey Dean Morgan,Q342665,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Jeffrey_Dean_Morgan_by_Gage_Skidmore_3.jpg/450px-Jeffrey_Dean_Morgan_by_Gage_Skidmore_3.jpg
Nicola Peltz,Q236347,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Nicola_Peltz_at_TIFF_2014_%28cropped%29.jpg/450px-Nicola_Peltz_at_TIFF_2014_%28cropped%29.jpg
James Gandolfini,Q308722,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/James_Gandolfini_%40_Toronto_International_Film_Festival_2011.jpg/450px-James_Gandolfini_%40_Toronto_International_Film_Festival_2011.jpg
Ashley Johnson (actress),,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/AshleyJohnson.JPG/450px-AshleyJohnson.JPG
Timothy Olyphant,Q309835,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Timothy_Olyphant_%288166716475%29_Cropped.jpg/450px-Timothy_Olyphant_%288166716475%29_Cropped.jpg
Alex Pereira,Q15987809,https://upload.wikimedia.org/wikipedia/commons/f/ff/Alex_Pereira.png
J. R. R. Tolkien,Q892,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/J._R._R._Tolkien%2C_ca._1925.jpg/450px-J._R._R._Tolkien%2C_ca._1925.jpg
Guy Ritchie,Q192990,https://upload.wikimedia.org/wikipedia/commons/thumb/1/14/GuyRitchiebyKathyHutchins.jpg/450px-GuyRitchiebyKathyHutchins.jpg
Ike Turner,Q208871,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Ike_Turner_1971.jpg/450px-Ike_Turner_1971.jpg
Sridevi,Q270691,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/Sridevi_2014.jpg/450px-Sridevi_2014.jpg
Mindy Kaling,Q539917,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Mindy_Kaling_by_Claire_Leahy_%28cropped%29.jpg/450px-Mindy_Kaling_by_Claire_Leahy_%28cropped%29.jpg
Goldie Hawn,Q188459,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/Goldie_Hawn_at_TED_2008_cropped.jpg/450px-Goldie_Hawn_at_TED_2008_cropped.jpg
Lily James,Q13217306,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Lilly_James_%2835036323024%29.jpg/450px-Lilly_James_%2835036323024%29.jpg
Jada Pinkett Smith,Q228787,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Jada_Pinkett_Smith_at_NY_PaleyFest_2014_for_Gotham.jpg/450px-Jada_Pinkett_Smith_at_NY_PaleyFest_2014_for_Gotham.jpg
Billy Crudup,Q313650,https://upload.wikimedia.org/wikipedia/commons/8/8b/Billy_Crudup_2015_1b.jpg
Michael Sheen,Q298276,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Michael_Sheen_at_PaleyFest_2014.jpg/450px-Michael_Sheen_at_PaleyFest_2014.jpg
Ewan McGregor,Q165518,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Ewan_McGregor_Cannes_2012.jpg/450px-Ewan_McGregor_Cannes_2012.jpg
Vince McMahon,Q44430,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0d/Vince_McMahon_2.jpg/450px-Vince_McMahon_2.jpg
Noah Baumbach,Q459349,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Noah_Baumbach_on_Marriage_Story_scene.jpg/450px-Noah_Baumbach_on_Marriage_Story_scene.jpg
Murray Bartlett,Q6939119,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Murray_Bartlett_%28cropped%29.jpg/450px-Murray_Bartlett_%28cropped%29.jpg
Gerard Butler,Q169982,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Gerard_Butler_%2829681162176%29.jpg/450px-Gerard_Butler_%2829681162176%29.jpg
Sean Penn,Q44221,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Superpower_%282023%29-60523_%28cropped%29.jpg/450px-Superpower_%282023%29-60523_%28cropped%29.jpg
Russell Crowe,Q129817,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Russell_Crowe_%2833994020424%29.jpg/450px-Russell_Crowe_%2833994020424%29.jpg
Kirsten Dunst,Q76478,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Kirsten_Dunst_Cannes_2016.jpg/450px-Kirsten_Dunst_Cannes_2016.jpg
Helen Keller,Q38203,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Helen_Keller_circa_1920_-_restored.jpg/450px-Helen_Keller_circa_1920_-_restored.jpg
Alison Brie,Q235328,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Alison_Brie_by_Gage_Skidmore.jpg/450px-Alison_Brie_by_Gage_Skidmore.jpg
Jennifer Love Hewitt,Q175104,https://upload.wikimedia.org/wikipedia/commons/c/c6/Jennifer_Love_Hewitt_LF2.jpg
Chuck Norris,Q2673,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Chuck_Norris_May_2015.jpg/450px-Chuck_Norris_May_2015.jpg
Steve Carell,Q216221,https://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Steve_Carell_November_2014.jpg/450px-Steve_Carell_November_2014.jpg
David McCallum,Q313023,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/David_McCallum_2015.jpg/450px-David_McCallum_2015.jpg
Grigori Rasputin,Q43989,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Rasputin_PA.jpg/450px-Rasputin_PA.jpg
Anna Faris,Q4491,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Feed_America%2C_Cloudy_with_a_Chance_of_Meatballs_2%2C_Anna_Faris_%28cropped%29.jpg/450px-Feed_America%2C_Cloudy_with_a_Chance_of_Meatballs_2%2C_Anna_Faris_%28cropped%29.jpg
Dolores O'Riordan,Q541599,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Dolores_O%27Riordan_2016_%28cropped%29.jpeg/450px-Dolores_O%27Riordan_2016_%28cropped%29.jpeg
Srinivasa Ramanujan,Q83163,https://upload.wikimedia.org/wikipedia/commons/7/70/Srinivasa_Ramanujan_-_OPC_-_2_%28cleaned%29.jpg
Ice Cube,Q173637,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Ice-Cube_2014-01-09-Chicago-photoby-Adam-Bielawski.jpg/450px-Ice-Cube_2014-01-09-Chicago-photoby-Adam-Bielawski.jpg
Lyndon B. Johnson,Q9640,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/37_Lyndon_Johnson_3x4.jpg/450px-37_Lyndon_Johnson_3x4.jpg
Christopher Lee,Q180338,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Christopher_Lee_at_the_Berlin_International_Film_Festival_2013.jpg/450px-Christopher_Lee_at_the_Berlin_International_Film_Festival_2013.jpg
Javier Bardem,Q134895,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Premios_Goya_2018_-_Javier_Bardem_%28cropped%29.jpg/450px-Premios_Goya_2018_-_Javier_Bardem_%28cropped%29.jpg
M. Night Shyamalan,Q51489,https://upload.wikimedia.org/wikipedia/commons/thumb/3/32/M._Night_Shyamalan_%2828769148857%29_%28cropped_2%29.jpg/450px-M._Night_Shyamalan_%2828769148857%29_%28cropped_2%29.jpg
Kylie Minogue,Q11998,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Kylie_Minogue_1_%284515615%29.jpg/450px-Kylie_Minogue_1_%284515615%29.jpg
Chris Brown,Q155700,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Chris_Brown_5%2C_2012.jpg/450px-Chris_Brown_5%2C_2012.jpg
Vanessa Kirby,Q6159535,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Vanessa_Kirby_in_Paris%2C_2018.png/450px-Vanessa_Kirby_in_Paris%2C_2018.png
Yusra Mardini,Q23701408,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Yusra_Mardini_portrait.png/450px-Yusra_Mardini_portrait.png
Giancarlo Esposito,Q726142,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Giancarlo_Esposito_Photo_Op_GalaxyCon_Raleigh_2022.jpg/450px-Giancarlo_Esposito_Photo_Op_GalaxyCon_Raleigh_2022.jpg
Bill Paxton,Q110374,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Bill_Paxton_by_Gage_Skidmore.jpg/450px-Bill_Paxton_by_Gage_Skidmore.jpg
Hong Chau,Q38195662,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Hong_Chau_2016_cropped.jpg/450px-Hong_Chau_2016_cropped.jpg
Colonel Tom Parker,Q533864,https://upload.wikimedia.org/wikipedia/commons/c/ca/Colonel_Tom_Parker_1969_%28cropped%29.jpg
Karen Gillan,Q231237,https://upload.wikimedia.org/wikipedia/commons/f/fb/Karen_Gillan_Stuttgart_Comic-Con_Germany_2019-_d90_by-RaBoe_123_%28cropped%29.jpg
Alba Baptista,Q51883259,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/AlbaBaptista.png/450px-AlbaBaptista.png
David Harbour,Q391359,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/David_Harbour_by_Gage_Skidmore_2.jpg/450px-David_Harbour_by_Gage_Skidmore_2.jpg
Harry S. Truman,Q11613,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/TRUMAN_58-766-06_%28cropped%29.jpg/450px-TRUMAN_58-766-06_%28cropped%29.jpg
Elizabeth Debicki,Q5362676,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Elizabeth_Debicki_by_Gage_Skidmore.jpg/450px-Elizabeth_Debicki_by_Gage_Skidmore.jpg
Samuel L. Jackson,Q172678,https://upload.wikimedia.org/wikipedia/commons/thumb/2/29/SamuelLJackson.jpg/450px-SamuelLJackson.jpg
Ben Shapiro,Q4886439,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Ben_Shapiro_%2842913418281%29_%28cropped%29.jpg/450px-Ben_Shapiro_%2842913418281%29_%28cropped%29.jpg
Ben Stiller,Q47100,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Ben_Stiller_May_2019.jpg/450px-Ben_Stiller_May_2019.jpg
Ram Charan,Q3765047,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Ram_Charan_at_Promotion_of_%27Zanjeer%27_on_Jhalak_Dikhhla_Jaa.jpg/450px-Ram_Charan_at_Promotion_of_%27Zanjeer%27_on_Jhalak_Dikhhla_Jaa.jpg
Rashida Jones,Q540608,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Rashida_Jones_2017_%28cropped%29.jpg/450px-Rashida_Jones_2017_%28cropped%29.jpg
Ringo Starr,Q2632,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Ringo_Starr.png/450px-Ringo_Starr.png
Offset (rapper),Q30612480,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Migos_Palmesus_2018-1_%28cropped%29.jpg/450px-Migos_Palmesus_2018-1_%28cropped%29.jpg
Miles Teller,Q267330,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Miles_Teller_Commanders_at_Eagles_NOV2022_%28close-up%29.jpg/450px-Miles_Teller_Commanders_at_Eagles_NOV2022_%28close-up%29.jpg
Jann Mardenborough,Q6512064,https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Jann_mardenborough_brandshatch2014.JPG/450px-Jann_mardenborough_brandshatch2014.JPG
Marianne Bachmeier,Q102142,https://upload.wikimedia.org/wikipedia/en/9/9b/Marianne_Bachmeier.jpg
Pom Klementieff,Q3395911,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Stuttgart_-Comic_Con_Germany_2019-_7d_by-RaBoe_037_%28cropped%29.jpg/450px-Stuttgart_-Comic_Con_Germany_2019-_7d_by-RaBoe_037_%28cropped%29.jpg
Huw Edwards,Q13129201,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Huw_Edwards_%28James_Tamim_crop%29.jpg/450px-Huw_Edwards_%28James_Tamim_crop%29.jpg
Bryce Dallas Howard,Q229775,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Bryce_Dallas_Howard_June_2018.jpg/450px-Bryce_Dallas_Howard_June_2018.jpg
Cheryl Hines,Q272917,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Cheryl_Hines_2011_AA.jpg/450px-Cheryl_Hines_2011_AA.jpg
William Shatner,Q16297,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/William_Shatner_Photo_Op_GalaxyCon_Richmond_2023.jpg/450px-William_Shatner_Photo_Op_GalaxyCon_Richmond_2023.jpg
Gillian Anderson,Q485298,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Gillian_Anderson_Berlinale_2017.jpg/450px-Gillian_Anderson_Berlinale_2017.jpg
James Franco,Q306403,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/James_Franco_4%2C_2013.jpg/450px-James_Franco_4%2C_2013.jpg
YNW Melly,Q56276347,https://upload.wikimedia.org/wikipedia/commons/b/b0/YNW_Melly_-_Mug_shot_%282019%29.jpg
Enzo Fernández,Q96105248,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Enzo_Fern%C3%A1ndez_WC2022.jpg/450px-Enzo_Fern%C3%A1ndez_WC2022.jpg
Howard Hughes,Q189081,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/Howard_Hughes_1938.jpg/450px-Howard_Hughes_1938.jpg
Jenny McCarthy,Q230993,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Jenny_McCarthy_2012.jpg/450px-Jenny_McCarthy_2012.jpg
Meghan Trainor,Q17403494,https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Meghan_Trainor_Alt._2020.png/450px-Meghan_Trainor_Alt._2020.png
Hrithik Roshan,Q233619,https://upload.wikimedia.org/wikipedia/commons/9/9c/Hrithik_at_Rado_launch.jpg
Avicii,Q505476,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Avicii_2014_003.jpg/450px-Avicii_2014_003.jpg
Lokesh Kanagaraj,Q63150092,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/Lokesh_Kanagaraj_at_The_Zee_Cine_Awards.jpg/450px-Lokesh_Kanagaraj_at_The_Zee_Cine_Awards.jpg
Josh Duhamel,Q19794,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Josh_Duhamel_SXSW_2017_%28cropped%29.jpg/450px-Josh_Duhamel_SXSW_2017_%28cropped%29.jpg
Viola Davis,Q229181,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Viola_Davis_by_Gage_Skidmore.jpg/450px-Viola_Davis_by_Gage_Skidmore.jpg
Stetson Bennett,Q101114597,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/2023-0109-CFPtitlegame-Stetson_Bennett.jpg/450px-2023-0109-CFPtitlegame-Stetson_Bennett.jpg
Johnny Manziel,Q716875,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Johnny_Manziel_2015.jpg/450px-Johnny_Manziel_2015.jpg
Chris Kyle,Q2964775,https://upload.wikimedia.org/wikipedia/commons/6/67/Kyle%2C_Christopher_Scott_%281974%E2%80%932013%29.jpg
Prabhas,Q3136554,https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/Prabhas_photo.jpg/450px-Prabhas_photo.jpg
Josh Hartnett,Q303957,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Josh_Hartnett_SDCC_2014.jpg/450px-Josh_Hartnett_SDCC_2014.jpg
Kristen Bell,Q178882,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/Kristen_Bell_Paris_Fashion_Week_Spring_Summer_2020_%28cropped%29.jpg/450px-Kristen_Bell_Paris_Fashion_Week_Spring_Summer_2020_%28cropped%29.jpg
Axl Rose,Q11885,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Glasto2023_%28239_of_468%29_%2853009325175%29_%28cropped%29.jpg/450px-Glasto2023_%28239_of_468%29_%2853009325175%29_%28cropped%29.jpg
Josh Brolin,Q41396,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Josh_Brolin_Berlin_2016.jpg/450px-Josh_Brolin_Berlin_2016.jpg
Halle Berry,Q1033016,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Halle_Berry_by_Gage_Skidmore_2.jpg/450px-Halle_Berry_by_Gage_Skidmore_2.jpg
Burt Bacharach,Q212762,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Burt_Bacharach_1972.JPG/450px-Burt_Bacharach_1972.JPG
Will Arnett,Q355116,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Will_Arnett_2019.png/450px-Will_Arnett_2019.png
Luke Evans,Q722001,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Luke_Evans_in_2018_%28cropped_4%29.jpg/450px-Luke_Evans_in_2018_%28cropped_4%29.jpg
Sergio Ramos,Q483309,https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Sergio_Ramos_Interview_2021.jpg/450px-Sergio_Ramos_Interview_2021.jpg
Luke Grimes,Q1060344,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Luke_Grimes_wiki.jpg/450px-Luke_Grimes_wiki.jpg
Sarah Michelle Gellar,Q180665,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Sarah_Michelle_Gellar_Comic-Con_5%2C_2011.jpg/450px-Sarah_Michelle_Gellar_Comic-Con_5%2C_2011.jpg
Charles I of England,Q81506,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/King_Charles_I_after_original_by_van_Dyck.jpg/450px-King_Charles_I_after_original_by_van_Dyck.jpg
Jon Bernthal,Q362616,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Crop_of_Jon_Bernthal_by_Gage_Skidmore_3.jpg/450px-Crop_of_Jon_Bernthal_by_Gage_Skidmore_3.jpg
Melanie Griffith,Q176455,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Melanie_Griffith_2016_crop.jpg/450px-Melanie_Griffith_2016_crop.jpg
Kelly Clarkson,Q483507,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Kelly_Clarkson_2018_DoD_Warrior_Games_Opening_Ceremony_14_-_Cropped_01.jpg/450px-Kelly_Clarkson_2018_DoD_Warrior_Games_Opening_Ceremony_14_-_Cropped_01.jpg
Martin Sheen,Q184572,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Sheen%2C_Martin_%282008%29.jpg/450px-Sheen%2C_Martin_%282008%29.jpg
Eva Longoria,Q163263,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Eva_Longoria_SZ9_1450_%2852476848986%29_%28cropped%29.jpg/450px-Eva_Longoria_SZ9_1450_%2852476848986%29_%28cropped%29.jpg
Andrew Ridgeley,Q1195390,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/Andrew_Ridgeley_20191205.jpg/450px-Andrew_Ridgeley_20191205.jpg
Theo James,Q568509,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Theo_James_Divergent_premiere.jpg/450px-Theo_James_Divergent_premiere.jpg
Irene Cara,Q234169,https://upload.wikimedia.org/wikipedia/en/5/53/Irene_Cara.jpg
Wilt Chamberlain,Q182455,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Wilt_Chamberlain3.jpg/450px-Wilt_Chamberlain3.jpg
Phoebe Bridgers,Q24883319,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Glastonbury2022_%28112_of_413%29_%2852182452613%29_Cropped.jpg/450px-Glastonbury2022_%28112_of_413%29_%2852182452613%29_Cropped.jpg
Sam Kerr,Q919634,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Sam_Kerr_%28Women_World_Cup_France_2019%29.jpg/450px-Sam_Kerr_%28Women_World_Cup_France_2019%29.jpg
Jimmy Savile,Q713479,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/Jimmy_Savile_2006.jpg/450px-Jimmy_Savile_2006.jpg
Saoirse Ronan,Q228603,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Saoirse_Ronan_at_BAFTA_2016_%281%29_%28cropped%29.jpg/450px-Saoirse_Ronan_at_BAFTA_2016_%281%29_%28cropped%29.jpg
Burt Reynolds,Q202148,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Burt_Reynolds_1991_portrait_crop.jpg/450px-Burt_Reynolds_1991_portrait_crop.jpg
Marisa Tomei,Q191828,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Marisa_Tomei_at_Berlinale_2023.jpg/450px-Marisa_Tomei_at_Berlinale_2023.jpg
Dennis Rodman,Q201608,https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/Dennis_Rodman_02_%2834649289162%29_%28cropped%29.jpg/450px-Dennis_Rodman_02_%2834649289162%29_%28cropped%29.jpg
Rod Stewart,Q182655,https://upload.wikimedia.org/wikipedia/commons/c/c0/Rod_Stewart_at_Xcel_Center_DSC_0470_%2814905955253%29_cropped.jpg
Suge Knight,Q455880,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Suge_Knight_in_2007_%286904212374%29.jpg/450px-Suge_Knight_in_2007_%286904212374%29.jpg
Charles Bronson,Q36105,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Charles_Bronson_-_1966.JPG/450px-Charles_Bronson_-_1966.JPG
Guillermo del Toro,Q219124,https://upload.wikimedia.org/wikipedia/commons/3/34/Guillermo_del_Toro_2023_%28cropped%29.jpg
Hayden Panettiere,Q171571,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Hayden_Panettiere_in_2011_04_%28cropped%29.jpg/450px-Hayden_Panettiere_in_2011_04_%28cropped%29.jpg
Triple H,Q44567,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/Triple_H_November_2017.jpg/450px-Triple_H_November_2017.jpg
Jane Birkin,Q212873,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Jane_birkin_1970.jpg/450px-Jane_birkin_1970.jpg
Nora Fatehi,Q18720168,https://upload.wikimedia.org/wikipedia/commons/thumb/7/76/Nora_Fatehi_in_March_2022_enhanced.jpg/450px-Nora_Fatehi_in_March_2022_enhanced.jpg
Ghislaine Maxwell,Q5556756,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Ghislaine_Maxwell_MDC_mug_shot.webp/450px-Ghislaine_Maxwell_MDC_mug_shot.webp.png
Agatha Christie,Q35064,https://upload.wikimedia.org/wikipedia/commons/c/cf/Agatha_Christie.png
Brett Goldstein,Q22277167,https://upload.wikimedia.org/wikipedia/commons/f/fe/Brett_Goldstein_on_March_20%2C_2023_in_the_Oval_Office_of_the_White_House_-_P20230320AS-2576_%28cropped%29.jpg
Jessica Alba,Q44077,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Jessica_Marie_Alba%2C_TechCrunch_Disrupt_NY_2016_-_Day_3_%28cropped%29.jpg/450px-Jessica_Marie_Alba%2C_TechCrunch_Disrupt_NY_2016_-_Day_3_%28cropped%29.jpg
Claire Danes,Q867813,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Claire_Danes.jpg/450px-Claire_Danes.jpg
Kiefer Sutherland,Q103946,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Kiefer_Sutherland_2_SDCC_2014.jpg/450px-Kiefer_Sutherland_2_SDCC_2014.jpg
Jodie Foster,Q41351,https://upload.wikimedia.org/wikipedia/commons/3/3f/Jodie_Foster_C%C3%A9sars_2011_2_%28cropped%29.jpg
Boy George,Q312883,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Boy_George_at_The_SSE_Arena_Wembley_on14th_December_2016.jpg/450px-Boy_George_at_The_SSE_Arena_Wembley_on14th_December_2016.jpg
Rooney Mara,Q228766,https://upload.wikimedia.org/wikipedia/commons/1/10/Rooney_Mara_at_The_Discovery_premiere_during_day_2_of_the_2017_Sundance_Film_Festival_at_Eccles_Center_Theatre_on_January_20%2C_2017_in_Park_City%2C_Utah_%2832088061480%29_%28cropped%29.jpg
Robert Redford,Q59215,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Robert_Redford_%28cropped%29.jpg/450px-Robert_Redford_%28cropped%29.jpg
Luka Dončić,Q19844712,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Luka_Doncic_2021_%28cropped%29.jpg/450px-Luka_Doncic_2021_%28cropped%29.jpg
Iga Świątek,Q26840238,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Swiatek_RG19_%281%29_%2848199020336%29.jpg/450px-Swiatek_RG19_%281%29_%2848199020336%29.jpg
Kevin De Bruyne,Q357984,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Kevin_De_Bruyne_201807092.jpg/450px-Kevin_De_Bruyne_201807092.jpg
Steve Harwell,Q13774475,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Smash_Mouth_-_8551835048_%28cropped%29.jpg/450px-Smash_Mouth_-_8551835048_%28cropped%29.jpg
